INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER
0,-1.0499999999999998,1,0.0,0.0,2.0,1,0.0,-0.2413793103448276,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.22966607612891748,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.03614457831325301,0.0,0.0,1.0,-0.6153846153846154,-0.09615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
0,-1.5999999999999996,1,1.0,0.0,-2.0,1,0.0,-0.5172413793103449,0.07692307692307693,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.42857142857142866,0.5,1.5,0.24096385542168675,1.4,0.5,0.0,0.3076923076923077,0.7884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,-0.5499999999999999,1,0.0,0.0,0.0,1,0.0,2.1724137931034484,0.46153846153846156,-0.5,-0.5,0.0,0.0,0.0,0.8885165896938363,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.4939759036144578,-0.6,-0.5,1.0,0.5384615384615384,-0.9615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7
0,-0.4999999999999999,0,0.0,0.0,-1.0,1,0.0,-0.5172413793103449,-0.8461538461538461,0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,1.0,0.0,1.7142857142857144,0.0,-0.75,-0.6626506024096386,-0.6,0.0,0.0,-0.5384615384615384,-0.9807692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7
0,-0.4999999999999999,0,0.0,0.0,2.0,0,0.0,0.20689655172413793,0.23076923076923078,0.5,0.0,1.0,1.0,1.0,3.1926819341539905,1.0,1.0,1.0,0.0,-0.12244897971428582,2.0,1.25,1.0481927710843373,1.8,1.5,2.0,-0.5384615384615384,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,-1.0499999999999998,0,3.0,0.0,2.0,0,0.0,-0.5689655172413793,0.9230769230769231,-0.5,-0.5,0.0,0.0,0.0,1.1202176078148902,1.0,0.0,0.0,0.0,0.28571428571428564,0.5,0.0,1.0240963855421688,0.2,0.5,1.0,0.9230769230769231,0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
1,0.15000000000000013,0,2.0,0.0,0.0,1,0.0,1.5344827586206897,0.07692307692307693,0.0,0.0,1.0,1.0,1.0,2.3148757671166136,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,1.25,0.24096385542168675,0.6,-0.5,4.0,1.0769230769230769,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
1,-0.34999999999999976,1,1.0,0.0,0.0,1,0.0,-0.1206896551724138,0.7692307692307693,0.5,0.0,1.0,0.0,0.0,5.249535294284328,0.0,1.0,0.0,0.0,0.5714285714285713,2.0,0.25,1.6385542168674698,1.0,0.5,0.0,-0.38461538461538464,0.5192307692307693,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0.6500000000000002,1,1.0,0.0,-2.0,1,0.0,1.3103448275862069,1.6923076923076923,0.5,0.0,1.0,1.0,1.0,1.233454946954013,1.0,0.0,0.0,0.0,0.10714285714285708,2.5,1.5,3.7349397590361444,2.2,0.5,2.0,0.6153846153846154,0.6153846153846154,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1,0.20000000000000018,1,1.0,0.0,-3.0,1,0.0,-0.4827586206896552,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,5.463831025297619,0.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,-0.39759036144578314,-0.2,-0.5,0.0,0.38461538461538464,-0.9038461538461539,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,0.050000000000000044,1,0.0,0.0,0.0,1,1.0,-0.10344827586206896,-0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,2.8303917854135223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26506024096385544,0.0,0.0,0.0,-0.07692307692307693,-0.019230769230769232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0.5500000000000002,0,1.0,0.0,-2.0,1,0.0,0.0,1.1538461538461537,-0.5,-0.5,0.0,0.0,0.0,1.6167197877473731,1.0,2.0,0.0,0.0,0.8979591837142856,1.5,-0.25,-0.30120481927710846,0.4,1.5,1.0,-0.46153846153846156,0.5576923076923077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0.8999999999999999,0,0.0,0.0,0.0,1,1.0,0.10344827586206896,-0.6923076923076923,0.0,0.0,1.0,0.0,0.0,2.5890365583178725,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,-0.3493975903614458,0.0,0.0,1.0,-0.3076923076923077,-0.5576923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,-0.9499999999999998,1,2.0,0.0,0.0,0,0.0,-0.1206896551724138,-0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,0.7600101429785062,0.0,0.0,0.0,0.0,-0.507936508,0.0,1.0,0.18072289156626506,0.8,-0.5,0.0,0.23076923076923078,-0.19230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
0,-0.3,1,0.0,0.0,-2.0,1,0.0,0.8448275862068966,-0.15384615384615385,0.0,0.0,1.0,1.0,1.0,0.6237154265170264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228915662650602,0.0,0.0,2.0,1.9230769230769231,0.21153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
0,0.3,1,0.0,0.0,0.0,1,0.0,-0.27586206896551724,0.8461538461538461,0.0,-0.5,0.0,0.0,0.0,0.23197168442303465,0.0,1.0,1.0,0.0,-0.7346938774285715,-0.5,0.75,0.3253012048192771,0.4,0.0,3.0,-0.5384615384615384,-0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0,0.35000000000000003,1,1.0,0.0,-2.0,1,1.0,-0.1206896551724138,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,-0.20378820806915948,0.0,1.0,1.0,1.0,1.7142857142857144,0.5,-0.75,-0.5301204819277109,-0.4,0.0,0.0,-0.6153846153846154,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4
1,0.10000000000000009,1,2.0,0.0,0.0,1,0.0,-0.25862068965517243,0.5384615384615384,0.0,-0.5,0.0,0.0,0.0,3.93372996486177,0.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.4939759036144578,-0.6,-0.5,0.0,0.15384615384615385,-0.9038461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,-1.4999999999999998,1,1.0,0.0,0.0,1,0.0,2.2413793103448274,0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,2.8169662111635962,1.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,0.2891566265060241,-0.4,-0.5,1.0,4.076923076923077,0.36538461538461536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.3,0,1.0,0.0,0.0,1,0.0,-0.06896551724137931,-0.23076923076923078,1.5,1.5,4.0,4.0,3.0,2.5269737863383304,0.0,1.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.7228915662650602,-0.4,-0.5,0.0,-0.46153846153846156,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5
1,-0.24999999999999994,1,1.0,0.0,0.0,1,0.0,-0.10344827586206896,-0.38461538461538464,0.0,0.0,1.0,1.0,0.0,1.7467560742356394,0.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,0.3855421686746988,-0.2,-0.5,2.0,0.46153846153846156,-0.09615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,0.050000000000000044,1,0.0,1.0,2.0,0,0.0,1.0172413793103448,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,3.6709416490818003,1.0,2.0,2.0,1.0,0.4444444445714286,1.5,0.25,0.5060240963855421,0.8,0.5,1.0,-0.6923076923076923,-0.28846153846153844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,-0.7999999999999998,1,0.0,0.0,2.0,0,0.0,0.7931034482758621,0.9230769230769231,0.0,0.0,1.0,1.0,1.0,0.34236419081233843,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.4819277108433735,-0.4,-0.5,0.0,1.0,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
0,0.4000000000000001,0,0.0,0.0,0.0,0,0.0,0.7931034482758621,-0.38461538461538464,0.0,0.0,1.0,1.0,1.0,4.347481782154862,0.0,0.0,0.0,0.0,1.306122448857143,2.0,-0.5,0.5301204819277109,0.4,1.0,0.0,0.0,-0.3269230769230769,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-0.3999999999999998,0,0.0,0.0,2.0,1,0.0,0.8103448275862069,-0.38461538461538464,1.5,1.0,2.0,2.0,1.0,0.41217314466879196,1.0,1.0,0.0,0.0,-0.36363636371428576,0.5,1.25,0.7590361445783133,1.2,0.0,2.0,-0.38461538461538464,0.5192307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5
1,0.20000000000000018,1,0.0,0.0,0.0,0,2.0,0.6551724137931034,-0.3076923076923077,1.0,1.0,3.0,3.0,3.0,2.640755535650182,0.0,1.0,0.0,0.0,1.0,0.5,-0.5,-0.5421686746987951,-0.2,0.0,0.0,-0.38461538461538464,-0.8269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5
1,0.8999999999999999,0,0.0,0.0,2.0,1,0.0,-0.3620689655172414,1.3076923076923077,2.0,2.0,2.0,2.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,1.7142857142857144,0.5,-0.75,-0.5903614457831325,-0.4,0.0,0.0,-0.23076923076923078,-1.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5
1,-0.14999999999999986,0,0.0,0.0,-3.0,1,0.0,0.8620689655172413,-0.46153846153846156,1.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.43373493975903615,-0.4,0.0,1.0,0.0,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,-0.6999999999999997,0,0.0,0.0,0.0,1,0.0,0.25862068965517243,0.07692307692307693,0.5,0.5,2.0,2.0,2.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.5180722891566265,-0.6,-0.5,1.0,0.6153846153846154,-0.9423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5
1,0.6000000000000002,1,0.0,0.0,0.0,1,0.0,2.0,0.15384615384615385,0.5,0.0,1.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,0.3855421686746988,-0.4,-0.5,0.0,-0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7
1,-0.14999999999999986,1,0.0,0.0,0.0,1,0.0,-0.5,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.5421686746987951,-0.8,-0.5,0.0,0.6923076923076923,-0.9423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7
1,-0.1999999999999999,0,2.0,0.0,1.0,0,0.0,3.5,0.9230769230769231,0.5,0.0,1.0,1.0,1.0,0.06569488341234903,1.0,1.0,0.0,0.0,1.306122448857143,2.0,-0.5,1.0240963855421688,0.4,1.5,1.0,-0.46153846153846156,-0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,0.15000000000000013,1,0.0,0.0,2.0,1,0.0,-0.29310344827586204,0.07692307692307693,1.0,0.5,1.0,1.0,1.0,4.662916336906107,1.0,1.0,0.0,0.0,0.7619047619999999,1.0,-0.25,0.012048192771084338,0.2,-0.5,0.0,-0.3076923076923077,0.4230769230769231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,-0.04999999999999977,1,1.0,0.0,0.0,1,0.0,-0.3793103448275862,-0.15384615384615385,2.5,0.0,1.0,0.0,0.0,0.5353069181983191,1.0,0.0,0.0,0.0,-0.0714285714285715,2.0,1.75,3.2289156626506026,2.2,0.0,1.0,0.07692307692307693,-0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
1,0.050000000000000044,0,1.0,0.0,-2.0,1,0.0,-0.3103448275862069,0.8461538461538461,0.5,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,-0.3493975903614458,0.2,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,0.5000000000000001,1,0.0,0.0,-2.0,1,0.0,0.8620689655172413,1.3076923076923077,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6506024096385542,-0.8,-0.5,0.0,1.1538461538461537,-0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
0,0.7500000000000003,0,0.0,0.0,0.0,1,1.0,-0.5172413793103449,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3898557041741064,1.0,0.0,0.0,0.0,0.08163265314285716,0.5,0.25,0.5542168674698795,0.4,0.5,1.0,0.15384615384615385,-0.09615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
1,0.8999999999999999,1,0.0,0.0,0.0,1,1.0,0.1206896551724138,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,1.7467560742356394,0.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,-0.1927710843373494,-0.2,0.0,2.0,0.3076923076923077,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-0.14999999999999986,0,1.0,0.0,-2.0,1,0.0,0.08620689655172414,0.6153846153846154,0.5,0.5,2.0,2.0,2.0,-0.20378820806915948,1.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,0.4457831325301205,-0.2,-0.5,2.0,-0.15384615384615385,-0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5
0,0.3,0,1.0,0.0,0.0,0,0.0,-0.46551724137931033,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.5842107174906879,0.0,2.0,0.0,0.0,-0.32653061228571434,0.0,0.5,0.10843373493975904,0.4,0.0,0.0,-0.3076923076923077,0.36538461538461536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,-1.0499999999999998,0,0.0,0.0,0.0,1,0.0,0.1206896551724138,-0.6153846153846154,0.0,0.0,1.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.32653061228571434,0.0,0.5,0.04819277108433735,0.4,0.0,3.0,-0.07692307692307693,-0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
1,0.3,1,0.0,0.0,-2.0,1,0.0,-0.43103448275862066,-0.38461538461538464,0.0,0.0,0.0,0.0,0.0,10.663529932299344,0.0,2.0,2.0,0.0,0.7619047619999999,0.0,-0.5,-0.6506024096385542,-0.4,0.0,0.0,-0.5384615384615384,-0.38461538461538464,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0.7000000000000003,1,1.0,0.0,0.0,1,0.0,0.603448275862069,-0.46153846153846156,1.5,0.0,1.0,1.0,1.0,0.43685976696220563,1.0,1.0,1.0,1.0,-0.3975155280000001,2.0,3.5,3.144578313253012,3.6,1.0,1.0,-0.6153846153846154,0.07692307692307693,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
1,-0.3,0,1.0,0.0,-2.0,1,1.0,-0.43103448275862066,0.9230769230769231,0.0,0.0,1.0,1.0,1.0,0.34236419081233843,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,0.0963855421686747,-0.4,-0.5,0.0,3.0,-0.17307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.7000000000000003,1,0.0,0.0,2.0,0,0.0,-0.5172413793103449,-0.6923076923076923,3.5,1.0,3.0,3.0,3.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,0.40963855421686746,0.0,1.0,0.0,1.3846153846153846,-0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1,0.3,1,0.0,0.0,-2.0,1,0.0,-0.41379310344827586,-0.38461538461538464,2.0,1.0,2.0,2.0,2.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.48979591828571434,1.0,0.0,0.7590361445783133,0.4,0.5,0.0,0.23076923076923078,-0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
0,-0.04999999999999977,0,2.0,0.0,2.0,0,0.0,-0.39655172413793105,0.7692307692307693,-0.5,-0.5,0.0,0.0,0.0,0.8641075438956303,1.0,1.0,0.0,0.0,-0.1904761905714287,0.0,0.25,1.216867469879518,0.2,0.0,2.0,-0.38461538461538464,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6
0,-0.09999999999999981,1,1.0,0.0,-2.0,1,0.0,0.15517241379310345,0.38461538461538464,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.7228915662650602,-0.8,-0.5,0.0,0.07692307692307693,-1.0961538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,0.4000000000000001,1,1.0,0.0,2.0,1,0.0,-0.5,-0.5384615384615384,0.5,0.5,0.0,0.0,0.0,1.3133017886721814,0.0,1.0,1.0,1.0,0.28571428571428564,-0.5,-0.5,-0.5783132530120482,-0.6,-0.5,0.0,-0.6153846153846154,-0.8653846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6
